"Tectonic UNIT" "Area" "Subarea" "Strike of Si" "Mineral" "Type"
"2482" "SEBTIDES" "Beni Bousera North" "R" 70 "Grt" "core/simple"
"2483" "SEBTIDES" "Beni Bousera North" "R" 27 "Grt" "core/simple"
"2484" "SEBTIDES" "Beni Bousera North" "R" 12 "Grt" "core/simple"
"2485" "SEBTIDES" "Beni Bousera North" "R" 151 "Grt" "core/simple"
"2486" "SEBTIDES" "Beni Bousera North" "R" 66 "Grt" "core/simple"
"2487" "SEBTIDES" "Beni Bousera North" "R" 173 "Grt" "core/simple"
"2488" "SEBTIDES" "Beni Bousera North" "R" 57 "Grt" "core/simple"
"2489" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2490" "SEBTIDES" "Beni Bousera North" "R" 165 "Grt" "core/simple"
"2491" "SEBTIDES" "Beni Bousera North" "R" 20 "Grt" "core/simple"
"2492" "SEBTIDES" "Beni Bousera North" "R" 20 "Grt" "core/simple"
"2493" "SEBTIDES" "Beni Bousera North" "R" 80 "Grt" "core/simple"
"2494" "SEBTIDES" "Beni Bousera North" "R" 0 "Grt" "core/simple"
"2495" "SEBTIDES" "Beni Bousera North" "R" 30 "Grt" "core/simple"
"2496" "SEBTIDES" "Beni Bousera North" "R" 175 "Grt" "core/simple"
"2497" "SEBTIDES" "Beni Bousera North" "R" 67 "Grt" "core/simple"
"2498" "SEBTIDES" "Beni Bousera North" "R" 36 "Grt" "core/simple"
"2499" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2500" "SEBTIDES" "Beni Bousera North" "R" 70 "Grt" "core/simple"
"2501" "SEBTIDES" "Beni Bousera North" "R" 175 "Grt" "core/simple"
"2502" "SEBTIDES" "Beni Bousera North" "R" 177 "Grt" "core/simple"
"2503" "SEBTIDES" "Beni Bousera North" "R" 45 "Grt" "core/simple"
"2504" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2505" "SEBTIDES" "Beni Bousera North" "R" 60 "Grt" "core/simple"
"2506" "SEBTIDES" "Beni Bousera North" "R" 0 "Grt" "core/simple"
"2507" "SEBTIDES" "Beni Bousera North" "R" 175 "Grt" "core/simple"
"2508" "SEBTIDES" "Beni Bousera North" "R" 2 "Grt" "core/simple"
"2509" "SEBTIDES" "Beni Bousera North" "R" 76 "Grt" "core/simple"
"2510" "SEBTIDES" "Beni Bousera North" "R" 5 "Grt" "core/simple"
"2511" "SEBTIDES" "Beni Bousera North" "R" 85 "Grt" "core/simple"
"2512" "SEBTIDES" "Beni Bousera North" "R" 100 "Grt" "core/simple"
"2513" "SEBTIDES" "Beni Bousera North" "R" 0 "Grt" "core/simple"
"2514" "SEBTIDES" "Beni Bousera North" "R" 32 "Grt" "core/simple"
"2515" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2516" "SEBTIDES" "Beni Bousera North" "R" 165 "Grt" "core/simple"
"2517" "SEBTIDES" "Beni Bousera North" "R" 8 "Grt" "core/simple"
"2518" "SEBTIDES" "Beni Bousera North" "R" 177 "Grt" "core/simple"
"2519" "SEBTIDES" "Beni Bousera North" "R" 4 "Grt" "core/simple"
"2520" "SEBTIDES" "Beni Bousera North" "R" 20 "Grt" "core/simple"
"2521" "SEBTIDES" "Beni Bousera North" "R" 21 "Grt" "core/simple"
"2522" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2523" "SEBTIDES" "Beni Bousera North" "R" 28 "Grt" "core/simple"
"2524" "SEBTIDES" "Beni Bousera North" "R" 40 "Grt" "core/simple"
"2525" "SEBTIDES" "Beni Bousera North" "R" 22 "Grt" "core/simple"
"2526" "SEBTIDES" "Beni Bousera North" "R" 34 "Grt" "core/simple"
"2527" "SEBTIDES" "Beni Bousera North" "R" 23 "Grt" "core/simple"
"2528" "SEBTIDES" "Beni Bousera North" "R" 22 "Grt" "core/simple"
"2529" "SEBTIDES" "Beni Bousera North" "R" 177 "Plag" "core/simple"
"2530" "SEBTIDES" "Beni Bousera North" "R" 173 "Plag" "core/simple"
"2531" "SEBTIDES" "Beni Bousera North" "R" 40 "Plag" "core/simple"
"2532" "SEBTIDES" "Beni Bousera North" "R" 39 "Plag" "core/simple"
"2533" "SEBTIDES" "Beni Bousera North" "R" 170 "Plag" "core/simple"
"2534" "SEBTIDES" "Beni Bousera North" "R" 175 "Plag" "core/simple"
"2535" "SEBTIDES" "Beni Bousera North" "R" 0 "Plag" "core/simple"
"2536" "SEBTIDES" "Beni Bousera North" "R" 178 "Plag" "core/simple"
"2537" "SEBTIDES" "Beni Bousera North" "R" 14 "Plag" "core/simple"
"2538" "SEBTIDES" "Beni Bousera North" "R" 15 "Plag" "core/simple"
"2539" "SEBTIDES" "Beni Bousera North" "R" 15 "Plag" "core/simple"
"2540" "SEBTIDES" "Beni Bousera North" "R" 160 "Plag" "core/simple"
"2541" "SEBTIDES" "Beni Bousera North" "R" 162 "Plag" "core/simple"
"2542" "SEBTIDES" "Beni Bousera North" "R" 0 "Plag" "core/simple"
"2543" "SEBTIDES" "Beni Bousera North" "R" 9 "Plag" "core/simple"
"2544" "SEBTIDES" "Beni Bousera North" "R" 11 "Plag" "core/simple"
"2545" "SEBTIDES" "Beni Bousera North" "R" 11 "Plag" "core/simple"
"2546" "SEBTIDES" "Beni Bousera North" "R" 170 "Plag" "core/simple"
"2547" "SEBTIDES" "Beni Bousera North" "R" 13 "Plag" "core/simple"
"2548" "SEBTIDES" "Beni Bousera North" "R" 170 "Plag" "core/simple"
"2549" "SEBTIDES" "Beni Bousera North" "R" 140 "Plag" "core/simple"
"2550" "SEBTIDES" "Beni Bousera North" "R" 178 "Plag" "core/simple"
"2551" "SEBTIDES" "Beni Bousera North" "R" 135 "Plag" "core/simple"
"2552" "SEBTIDES" "Beni Bousera North" "R" 177 "Plag" "core/simple"
"2553" "SEBTIDES" "Beni Bousera North" "R" 175 "Plag" "core/simple"
"2554" "SEBTIDES" "Beni Bousera North" "R" 173 "Plag" "core/simple"
"2555" "SEBTIDES" "Beni Bousera North" "R" 170 "Plag" "core/simple"
"2556" "SEBTIDES" "Beni Bousera North" "R" 153 "Plag" "core/simple"
"2557" "SEBTIDES" "Beni Bousera North" "R" 175 "Plag" "core/simple"
"2558" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2559" "SEBTIDES" "Beni Bousera North" "R" 80 "Grt" "core/simple"
"2560" "SEBTIDES" "Beni Bousera North" "R" 67 "Grt" "core/simple"
"2561" "SEBTIDES" "Beni Bousera North" "R" 164 "Grt" "core/simple"
"2562" "SEBTIDES" "Beni Bousera North" "R" 175 "Grt" "core/simple"
"2563" "SEBTIDES" "Beni Bousera North" "R" 67 "Grt" "core/simple"
"2564" "SEBTIDES" "Beni Bousera North" "R" 65 "Grt" "core/simple"
"2565" "SEBTIDES" "Beni Bousera North" "R" 0 "Grt" "core/simple"
"2566" "SEBTIDES" "Beni Bousera North" "R" 77 "Grt" "core/simple"
"2567" "SEBTIDES" "Beni Bousera North" "R" 165 "Grt" "core/simple"
"2568" "SEBTIDES" "Beni Bousera North" "R" 32 "Grt" "core/simple"
"2569" "SEBTIDES" "Beni Bousera North" "R" 63 "Grt" "core/simple"
"2570" "SEBTIDES" "Beni Bousera North" "R" 163 "Grt" "core/simple"
"2571" "SEBTIDES" "Beni Bousera North" "R" 52 "Grt" "core/simple"
"2572" "SEBTIDES" "Beni Bousera North" "R" 70 "Grt" "core/simple"
"2573" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2574" "SEBTIDES" "Beni Bousera North" "R" 45 "Grt" "core/simple"
"2575" "SEBTIDES" "Beni Bousera North" "R" 175 "Grt" "core/simple"
"2576" "SEBTIDES" "Beni Bousera North" "R" 80 "Grt" "core/simple"
"2577" "SEBTIDES" "Beni Bousera North" "R" 119 "Grt" "core/simple"
"2578" "SEBTIDES" "Beni Bousera North" "R" 120 "Grt" "core/simple"
"2579" "SEBTIDES" "Beni Bousera North" "R" 120 "Grt" "core/simple"
"2580" "SEBTIDES" "Beni Bousera North" "R" 113 "Grt" "core/simple"
"2581" "SEBTIDES" "Beni Bousera North" "R" 99 "Grt" "core/simple"
"2582" "SEBTIDES" "Beni Bousera North" "R" 78 "Grt" "core/simple"
"2583" "SEBTIDES" "Beni Bousera North" "R" 84 "Grt" "core/simple"
"2584" "SEBTIDES" "Beni Bousera North" "R" 94 "Grt" "core/simple"
"2585" "SEBTIDES" "Beni Bousera North" "R" 85 "Grt" "core/simple"
"2586" "SEBTIDES" "Beni Bousera North" "R" 92 "Grt" "core/simple"
"2587" "SEBTIDES" "Beni Bousera North" "R" 82 "Grt" "core/simple"
"2588" "SEBTIDES" "Beni Bousera North" "R" 90 "Grt" "core/simple"
"2589" "SEBTIDES" "Beni Bousera North" "R" 78 "Grt" "core/simple"
"2590" "SEBTIDES" "Beni Bousera North" "R" 92 "Grt" "core/simple"
"2591" "SEBTIDES" "Beni Bousera North" "R" 94 "Grt" "core/simple"
"2592" "SEBTIDES" "Beni Bousera North" "R" 58 "Grt" "core/simple"
"2593" "SEBTIDES" "Beni Bousera North" "R" 106 "Grt" "core/simple"
"2594" "SEBTIDES" "Beni Bousera North" "R" 146 "Grt" "core/simple"
"2595" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2596" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2597" "SEBTIDES" "Beni Bousera North" "R" 9 "Grt" "core/simple"
"2598" "SEBTIDES" "Beni Bousera North" "R" 13 "Grt" "core/simple"
"2599" "SEBTIDES" "Beni Bousera North" "R" 14 "Grt" "core/simple"
"2600" "SEBTIDES" "Beni Bousera North" "R" 16 "Grt" "core/simple"
"2601" "SEBTIDES" "Beni Bousera North" "R" 33 "Grt" "core/simple"
"2602" "SEBTIDES" "Beni Bousera North" "R" 43 "Grt" "core/simple"
"2603" "SEBTIDES" "Beni Bousera North" "R" 45 "Grt" "core/simple"
"2604" "SEBTIDES" "Beni Bousera North" "R" 56 "Grt" "core/simple"
"2605" "SEBTIDES" "Beni Bousera North" "R" 56 "Grt" "core/simple"
"2606" "SEBTIDES" "Beni Bousera North" "R" 57 "Grt" "core/simple"
"2607" "SEBTIDES" "Beni Bousera North" "R" 57 "Grt" "core/simple"
"2608" "SEBTIDES" "Beni Bousera North" "R" 60 "Grt" "core/simple"
"2609" "SEBTIDES" "Beni Bousera North" "R" 62 "Grt" "core/simple"
"2610" "SEBTIDES" "Beni Bousera North" "R" 62 "Grt" "core/simple"
"2611" "SEBTIDES" "Beni Bousera North" "R" 65 "Grt" "core/simple"
"2612" "SEBTIDES" "Beni Bousera North" "R" 70 "Grt" "core/simple"
"2613" "SEBTIDES" "Beni Bousera North" "R" 74 "Grt" "core/simple"
"2614" "SEBTIDES" "Beni Bousera North" "R" 81 "Grt" "core/simple"
"2615" "SEBTIDES" "Beni Bousera North" "R" 117 "Grt" "core/simple"
"2616" "SEBTIDES" "Beni Bousera North" "R" 133 "Grt" "core/simple"
"2617" "SEBTIDES" "Beni Bousera North" "R" 144 "Grt" "core/simple"
"2618" "SEBTIDES" "Beni Bousera North" "R" 144 "Grt" "core/simple"
"2619" "SEBTIDES" "Beni Bousera North" "R" 146 "Grt" "core/simple"
"2620" "SEBTIDES" "Beni Bousera North" "R" 146 "Grt" "core/simple"
"2621" "SEBTIDES" "Beni Bousera North" "R" 148 "Grt" "core/simple"
"2622" "SEBTIDES" "Beni Bousera North" "R" 148 "Grt" "core/simple"
"2623" "SEBTIDES" "Beni Bousera North" "R" 148 "Grt" "core/simple"
"2624" "SEBTIDES" "Beni Bousera North" "R" 149 "Grt" "core/simple"
"2625" "SEBTIDES" "Beni Bousera North" "R" 154 "Grt" "core/simple"
"2626" "SEBTIDES" "Beni Bousera North" "R" 156 "Grt" "core/simple"
"2627" "SEBTIDES" "Beni Bousera North" "R" 156 "Grt" "core/simple"
"2628" "SEBTIDES" "Beni Bousera North" "R" 157 "Grt" "core/simple"
"2629" "SEBTIDES" "Beni Bousera North" "R" 157 "Grt" "core/simple"
"2630" "SEBTIDES" "Beni Bousera North" "R" 157 "Grt" "core/simple"
"2631" "SEBTIDES" "Beni Bousera North" "R" 159 "Grt" "core/simple"
"2632" "SEBTIDES" "Beni Bousera North" "R" 159 "Grt" "core/simple"
"2633" "SEBTIDES" "Beni Bousera North" "R" 160 "Grt" "core/simple"
"2634" "SEBTIDES" "Beni Bousera North" "R" 160 "Grt" "core/simple"
"2635" "SEBTIDES" "Beni Bousera North" "R" 164 "Grt" "core/simple"
"2636" "SEBTIDES" "Beni Bousera North" "R" 165 "Grt" "core/simple"
"2637" "SEBTIDES" "Beni Bousera North" "R" 165 "Grt" "core/simple"
"2638" "SEBTIDES" "Beni Bousera North" "R" 167 "Grt" "core/simple"
"2639" "SEBTIDES" "Beni Bousera North" "R" 167 "Grt" "core/simple"
"2640" "SEBTIDES" "Beni Bousera North" "R" 168 "Grt" "core/simple"
"2641" "SEBTIDES" "Beni Bousera North" "R" 168 "Grt" "core/simple"
"2642" "SEBTIDES" "Beni Bousera North" "R" 168 "Grt" "core/simple"
"2643" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2644" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2645" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2646" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2647" "SEBTIDES" "Beni Bousera North" "R" 170 "Grt" "core/simple"
"2648" "SEBTIDES" "Beni Bousera North" "R" 171 "Grt" "core/simple"
"2649" "SEBTIDES" "Beni Bousera North" "R" 171 "Grt" "core/simple"
"2650" "SEBTIDES" "Beni Bousera North" "R" 173 "Grt" "core/simple"
"2651" "SEBTIDES" "Beni Bousera North" "R" 173 "Grt" "core/simple"
"2652" "SEBTIDES" "Beni Bousera North" "R" 173 "Grt" "core/simple"
"2653" "SEBTIDES" "Beni Bousera North" "R" 173 "Grt" "core/simple"
"2654" "SEBTIDES" "Beni Bousera North" "R" 174 "Grt" "core/simple"
"2655" "SEBTIDES" "Beni Bousera North" "R" 174 "Grt" "core/simple"
"2656" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2657" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2658" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2659" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2660" "SEBTIDES" "Beni Bousera North" "R" 176 "Grt" "core/simple"
"2661" "SEBTIDES" "Beni Bousera North" "R" 177 "Grt" "core/simple"
"2662" "SEBTIDES" "Beni Bousera North" "R" 177 "Grt" "core/simple"
"2663" "SEBTIDES" "Beni Bousera North" "R" 1 "Grt" "core/simple"
"2664" "SEBTIDES" "Beni Bousera North" "R" 1 "Grt" "core/simple"
"2665" "SEBTIDES" "Beni Bousera North" "R" 3 "Grt" "core/simple"
"2666" "SEBTIDES" "Beni Bousera North" "R" 3 "Grt" "core/simple"
"2667" "SEBTIDES" "Beni Bousera North" "R" 6 "Grt" "core/simple"
"2668" "SEBTIDES" "Beni Bousera North" "R" 6 "Grt" "core/simple"
"2669" "SEBTIDES" "Beni Bousera North" "R" 7 "Grt" "core/simple"
"2670" "SEBTIDES" "Beni Bousera North" "R" 7 "Grt" "core/simple"
"2671" "SEBTIDES" "Beni Bousera North" "R" 8 "Grt" "core/simple"
"2672" "SEBTIDES" "Beni Bousera North" "R" 10 "Grt" "core/simple"
"2673" "SEBTIDES" "Beni Bousera North" "R" 11 "Grt" "core/simple"
"2674" "SEBTIDES" "Beni Bousera North" "R" 16 "Grt" "core/simple"
"2675" "SEBTIDES" "Beni Bousera North" "R" 17 "Grt" "core/simple"
"2676" "SEBTIDES" "Beni Bousera North" "R" 17 "Grt" "core/simple"
"2677" "SEBTIDES" "Beni Bousera North" "R" 18 "Grt" "core/simple"
"2678" "SEBTIDES" "Beni Bousera North" "R" 18 "Grt" "core/simple"
"2679" "SEBTIDES" "Beni Bousera North" "R" 18 "Grt" "core/simple"
"2680" "SEBTIDES" "Beni Bousera North" "R" 20 "Grt" "core/simple"
"2681" "SEBTIDES" "Beni Bousera North" "R" 28 "Grt" "core/simple"
"2682" "SEBTIDES" "Beni Bousera North" "R" 28 "Grt" "core/simple"
"2683" "SEBTIDES" "Beni Bousera North" "R" 30 "Grt" "core/simple"
"2684" "SEBTIDES" "Beni Bousera North" "R" 30 "Grt" "core/simple"
"2685" "SEBTIDES" "Beni Bousera North" "R" 37 "Grt" "core/simple"
"2686" "SEBTIDES" "Beni Bousera North" "R" 44 "Grt" "core/simple"
"2687" "SEBTIDES" "Beni Bousera North" "R" 44 "Grt" "core/simple"
"2688" "SEBTIDES" "Beni Bousera North" "R" 44 "Grt" "core/simple"
"2689" "SEBTIDES" "Beni Bousera North" "R" 44 "Grt" "core/simple"
"2690" "SEBTIDES" "Beni Bousera North" "R" 46 "Grt" "core/simple"
"2691" "SEBTIDES" "Beni Bousera North" "R" 47 "Grt" "core/simple"
"2692" "SEBTIDES" "Beni Bousera North" "R" 50 "Grt" "core/simple"
"2693" "SEBTIDES" "Beni Bousera North" "R" 50 "Grt" "core/simple"
"2694" "SEBTIDES" "Beni Bousera North" "R" 53 "Grt" "core/simple"
"2695" "SEBTIDES" "Beni Bousera North" "R" 54 "Grt" "core/simple"
"2696" "SEBTIDES" "Beni Bousera North" "R" 54 "Grt" "core/simple"
"2697" "SEBTIDES" "Beni Bousera North" "R" 57 "Grt" "core/simple"
"2698" "SEBTIDES" "Beni Bousera North" "R" 57 "Grt" "core/simple"
"2699" "SEBTIDES" "Beni Bousera North" "R" 63 "Grt" "core/simple"
"2700" "SEBTIDES" "Beni Bousera North" "R" 63 "Grt" "core/simple"
"2701" "SEBTIDES" "Beni Bousera North" "R" 74 "Grt" "core/simple"
"2702" "SEBTIDES" "Beni Bousera North" "R" 170 "Plag" "core/simple"
"2703" "SEBTIDES" "Beni Bousera North" "R" 133 "Plag" "core/simple"
"2704" "SEBTIDES" "Beni Bousera North" "R" 15 "Plag" "core/simple"
"2705" "SEBTIDES" "Beni Bousera North" "R" 172 "Plag" "core/simple"
"2706" "SEBTIDES" "Beni Bousera North" "R" 17 "Plag" "core/simple"
"2707" "SEBTIDES" "Beni Bousera North" "R" 20 "Plag" "core/simple"
"2708" "SEBTIDES" "Beni Bousera North" "R" 110 "Plag" "core/simple"
"2709" "SEBTIDES" "Beni Bousera North" "R" 140 "Plag" "core/simple"
"2710" "SEBTIDES" "Beni Bousera North" "R" 135 "Plag" "core/simple"
"2711" "SEBTIDES" "Beni Bousera North" "R" 163 "Plag" "core/simple"
"2712" "SEBTIDES" "Beni Bousera North" "R" 135 "Plag" "core/simple"
"2713" "SEBTIDES" "Beni Bousera North" "R" 171 "Plag" "core/simple"
"2714" "SEBTIDES" "Beni Bousera North" "R" 134 "Plag" "core/simple"
"2715" "SEBTIDES" "Beni Bousera North" "R" 156 "Plag" "core/simple"
"2716" "SEBTIDES" "Beni Bousera North" "R" 153 "Plag" "core/simple"
"2717" "SEBTIDES" "Beni Bousera North" "R" 165 "Plag" "core/simple"
"2718" "SEBTIDES" "Beni Bousera North" "R" 173 "Plag" "core/simple"
"2719" "SEBTIDES" "Beni Bousera North" "R" 172 "Plag" "core/simple"
"2720" "SEBTIDES" "Beni Bousera North" "R" 160 "Plag" "core/simple"
"2721" "SEBTIDES" "Beni Bousera North" "R" 143 "Plag" "core/simple"
"2722" "SEBTIDES" "Beni Bousera North" "R" 135 "Plag" "core/simple"
"2723" "SEBTIDES" "Beni Bousera North" "R" 146 "Plag" "core/simple"
"2724" "SEBTIDES" "Beni Bousera North" "R" 123 "Plag" "core/simple"
"2725" "SEBTIDES" "Beni Bousera North" "R" 114 "Plag" "core/simple"
"2726" "SEBTIDES" "Beni Bousera North" "R" 113 "Plag" "core/simple"
"2727" "SEBTIDES" "Beni Bousera North" "R" 123 "Plag" "core/simple"
"2728" "SEBTIDES" "Beni Bousera North" "R" 140 "Plag" "core/simple"
"2729" "SEBTIDES" "Beni Bousera North" "R" 167 "Plag" "core/simple"
"2730" "SEBTIDES" "Beni Bousera North" "R" 166 "Plag" "core/simple"
"2731" "SEBTIDES" "Beni Bousera North" "R" 167 "Plag" "core/simple"
"2732" "SEBTIDES" "Beni Bousera North" "R" 167 "Plag" "core/simple"
"2733" "SEBTIDES" "Beni Bousera North" "R" 154 "Plag" "core/simple"
"2734" "SEBTIDES" "Beni Bousera North" "R" 168 "Plag" "core/simple"
"2735" "SEBTIDES" "Beni Bousera North" "R" 137 "Plag" "core/simple"
"2736" "SEBTIDES" "Beni Bousera North" "R" 137 "Plag" "core/simple"
"2737" "SEBTIDES" "Beni Bousera North" "R" 140 "Plag" "core/simple"
"2738" "SEBTIDES" "Beni Bousera North" "R" 15 "Plag" "core/simple"
"2739" "SEBTIDES" "Beni Bousera North" "R" 107 "Plag" "core/simple"
"2740" "SEBTIDES" "Beni Bousera North" "R" 100 "Plag" "core/simple"
"2741" "SEBTIDES" "Beni Bousera North" "R" 110 "Plag" "core/simple"
"2742" "SEBTIDES" "Beni Bousera North" "R" 130 "Plag" "core/simple"
"2743" "SEBTIDES" "Beni Bousera North" "R" 70 "Plag" "core/simple"
"2744" "SEBTIDES" "Beni Bousera North" "R" 155 "Plag" "core/simple"
"2745" "SEBTIDES" "Beni Bousera North" "R" 142 "Plag" "core/simple"
"2746" "SEBTIDES" "Beni Bousera North" "R" 111 "Plag" "core/simple"
"2747" "SEBTIDES" "Beni Bousera North" "R" 23 "Plag" "core/simple"
"2748" "SEBTIDES" "Beni Bousera North" "R" 12 "Plag" "core/simple"
"2749" "SEBTIDES" "Beni Bousera North" "R" 173 "Plag" "core/simple"
"2750" "SEBTIDES" "Beni Bousera North" "R" 144 "Plag" "core/simple"
"2751" "MULHACEN" "Puerto de la Ragua" "E" 168 "Grt" "core/simple"
"2752" "MULHACEN" "Puerto de la Ragua" "E" 2 "Grt" "core/simple"
"2753" "MULHACEN" "Puerto de la Ragua" "E" 156 "Grt" "core/simple"
"2754" "MULHACEN" "Puerto de la Ragua" "E" 41 "Grt" "core/simple"
"2755" "MULHACEN" "Puerto de la Ragua" "E" 102 "Grt" "core/simple"
"2756" "MULHACEN" "Puerto de la Ragua" "E" 141 "Grt" "core/simple"
"2757" "MULHACEN" "Puerto de la Ragua" "E" 95 "Grt" "core/simple"
"2758" "MULHACEN" "Puerto de la Ragua" "E" 162 "Grt" "core/simple"
"2759" "MULHACEN" "Puerto de la Ragua" "E" 104 "Grt" "core/simple"
"2760" "MULHACEN" "Puerto de la Ragua" "E" 104 "Grt" "core/simple"
"2761" "MULHACEN" "Puerto de la Ragua" "E" 123 "Grt" "Truncation"
"2762" "MULHACEN" "Puerto de la Ragua" "E" 147 "Grt" "core/simple"
"2763" "MULHACEN" "Puerto de la Ragua" "E" 72 "Grt" "core/simple"
"2764" "MULHACEN" "Puerto de la Ragua" "E" 100 "Grt" "core/simple"
"2765" "MULHACEN" "Puerto de la Ragua" "E" 98 "Grt" "core/simple"
"2766" "MULHACEN" "Puerto de la Ragua" "E" 37 "Grt" "core/simple"
"2767" "MULHACEN" "Puerto de la Ragua" "E" 179 "Grt" "core/simple"
"2768" "MULHACEN" "Puerto de la Ragua" "E" 52 "Grt" "core/simple"
"2769" "MULHACEN" "Puerto de la Ragua" "E" 172 "Grt" "core/simple"
"2770" "MULHACEN" "Puerto de la Ragua" "E" 62 "Grt" "core/simple"
"2771" "MULHACEN" "Puerto de la Ragua" "E" 87 "Grt" "Truncation"
"2772" "ALPUJARRIDES-C" "Torrox" "M" 3 "Grt" "core/simple"
"2773" "ALPUJARRIDES-C" "Torrox" "M" 29 "Grt" "core/simple"
"2774" "ALPUJARRIDES-C" "Torrox" "M" 35 "Grt" "core/simple"
"2775" "ALPUJARRIDES-C" "Torrox" "M" 156 "Grt" "core/simple"
"2776" "ALPUJARRIDES-C" "Torrox" "M" 77 "Grt" "core/simple"
"2777" "ALPUJARRIDES-C" "Torrox" "M" 157 "Grt" "core/simple"
"2778" "ALPUJARRIDES-C" "Torrox" "M" 138 "Grt" "core/simple"
"2779" "ALPUJARRIDES-C" "Torrox" "M" 144 "Grt" "core/simple"
"2780" "ALPUJARRIDES-C" "Torrox" "M" 144 "Grt" "core/simple"
"2781" "ALPUJARRIDES-C" "Torrox" "M" 28 "Plag" "core/simple"
"2782" "ALPUJARRIDES-C" "Torrox" "M" 17 "Plag" "core/simple"
"2783" "ALPUJARRIDES-C" "Torrox" "M" 71 "Plag" "Truncation"
"2784" "ALPUJARRIDES-C" "Torrox" "M" 15 "Plag" "core/simple"
"2785" "ALPUJARRIDES-C" "Torrox" "M" 88 "Stau" "core/simple"
"2786" "ALPUJARRIDES-C" "Torrox" "M" 33 "Stau" "Axial plane"
"2787" "ALPUJARRIDES-C" "Torrox" "M" 78 "Plag" "core/simple"
"2788" "ALPUJARRIDES-C" "Torrox" "M" 124 "Grt" "core/simple"
"2789" "ALPUJARRIDES-C" "Torrox" "M" 150 "Grt" "core/simple"
"2790" "ALPUJARRIDES-C" "Torrox" "M" 138 "Grt" "core/simple"
"2791" "ALPUJARRIDES-C" "Torrox" "M" 147 "Grt" "core/simple"
"2792" "ALPUJARRIDES-C" "Torrox" "M" 136 "Grt" "core/simple"
"2793" "ALPUJARRIDES-C" "Torrox" "M" 129 "Grt" "core/simple"
"2794" "ALPUJARRIDES-C" "Torrox" "M" 117 "Grt" "core/simple"
"2795" "ALPUJARRIDES-C" "Torrox" "M" 112 "Grt" "core/simple"
"2796" "ALPUJARRIDES-C" "Torrox" "M" 50 "Grt" "Truncation"
"2797" "ALPUJARRIDES-C" "Torrox" "M" 129 "Grt" "core/simple"
"2798" "ALPUJARRIDES-C" "Torrox" "M" 116 "Grt" "core/simple"
"2799" "ALPUJARRIDES-C" "Torrox" "M" 127 "Grt" "core/simple"
"2800" "ALPUJARRIDES-C" "Torrox" "M" 117 "Grt" "core/simple"
"2801" "ALPUJARRIDES-C" "Torrox" "M" 68 "Grt" "core/simple"
"2802" "ALPUJARRIDES-C" "Torrox" "M" 133 "Grt" "Truncation"
"2803" "ALPUJARRIDES-C" "Torrox" "M" 140 "Grt" "core/simple"
"2804" "ALPUJARRIDES-C" "Torrox" "M" 121 "Grt" "core/simple"
"2805" "ALPUJARRIDES-C" "Torrox" "M" 130 "Grt" "core/simple"
"2806" "ALPUJARRIDES-C" "Torrox" "M" 104 "Grt" "core/simple"
"2807" "ALPUJARRIDES-C" "Torrox" "M" 151 "Grt" "core/simple"
"2808" "ALPUJARRIDES-C" "Torrox" "M" 150 "Grt" "core/simple"
"2809" "ALPUJARRIDES-C" "Torrox" "M" 127 "Grt" "core/simple"
"2810" "ALPUJARRIDES-C" "Torrox" "M" 103 "Grt" "core/simple"
"2811" "ALPUJARRIDES-C" "Torrox" "M" 134 "Grt" "core/simple"
"2812" "VELETA" "Filabres North" "H" 53 "Grt" "core/simple"
"2813" "VELETA" "Filabres North" "H" 47 "Grt" "core/simple"
"2814" "VELETA" "Filabres North" "H" 51 "Grt" "core/simple"
"2815" "VELETA" "Filabres North" "H" 52 "Grt" "core/simple"
"2816" "VELETA" "Filabres North" "H" 84 "Grt" "core/simple"
"2817" "VELETA" "Filabres North" "H" 19 "Grt" "core/simple"
"2818" "VELETA" "Filabres North" "H" 28 "Grt" "core/simple"
"2819" "VELETA" "Filabres North" "H" 79 "Grt" "core/simple"
"2820" "VELETA" "Filabres North" "H" 54 "Grt" "core/simple"
"2821" "VELETA" "Filabres North" "H" 57 "Grt" "core/simple"
